"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"P05000006413","DMAC MORTGAGE GROUP, INC                        ","A","DOMP","           2267 W 69 STREET                          ","2                                         ","HIALEAH                     ","FL","33016     ","US","01122005"
"P05000006423","RENOVATION STUCCO INC.                          ","A","DOMP","           5103 N. LINCOLN AVE.                      ","                                          ","TAMPA                       ","FL","33614     ","US","01122005"
"M05000000193","RIVERBROOK REALTY CO., LLC                      ","A","FORL","           615 SOUTH DUPONT HIGHWAY                  ","                                          ","DOVER                       ","DE","19901     ","  ","01132005"
"L05000003943","OFFICE ON MAIN, LLC                             ","A","FLAL","           7661 COVE TERRACE                         ","                                          ","SARASOTA                    ","FL","34231     ","  ","01122005"
"P05000006433","ACE STRAIGHT SHOOTERS, INC.                     ","A","DOMP","           1344 N,W. 102 STREET                      ","                                          ","OKEECHOBEE                  ","FL","34972     ","US","01152005"
"P05000006443","LAKE CHIRO-THERAPY, INC.                        ","A","DOMP","           531 SOUTH GROVE STREET                    ","                                          ","EUSTIS                      ","FL","32726     ","  ","01122005"
"P05000006453","AUTOCRATIC MOTOR CORPORATION                    ","A","DOMP","           3901 WEST STATE ROAD 84                   ","SUITE 201                                 ","DAVIE                       ","FL","33312     ","US","01112005"
"P05000006463","MJAYS, INC.                                     ","A","DOMP","           20141 NW 14TH CT                          ","                                          ","MIAMI                       ","FL","33169     ","  ","01072005"
"L05000003953","LBL ELECTRIC, LLC                               ","A","FLAL","           121 GWYN DRIVE                            ","SUITE A                                   ","PANAMA CITY BEACH           ","FL","32408     ","  ","01122005"
"L05000003963","OLYMPIA HOMES HOLDING LLC                       ","A","FLAL","           1201 SOUTH ORLANDO AVE.                   ","SUITE 400                                 ","WINTER PARK                 ","FL","32789     ","  ","01122005"
"P05000006473","RENEGADE CLASSICS OF FLORIDA, INC.              ","A","DOMP","           800 IRONWOOD DRIVE                        ","821                                       ","PONTE VEDRA BEACH           ","FL","32082     ","  ","01052005"
"P05000006483","LIMPIEZA EXTREMA CORP                           ","A","DOMP","           160 NW 78 TR BUILDING 1                   ","APT.201                                   ","PEMBROKE PINES              ","FL","33024     ","  ","01122005"
"P05000006493","TLP, INC.                                       ","A","DOMP","           % 1515 UNIVERSITY DRIVE                   ","SUITE 114                                 ","CORAL SPRINGS               ","FL","33071     ","US","01122005"
"P05000006503","NESPA ELECTRIC, INC.                            ","A","DOMP","           5862 DEERFIELD PLACE                      ","                                          ","LAKE WORTH                  ","FL","33463     ","US","01122005"
"L05000003973","SBS SERVICES, LLC                               ","A","FLAL","           4230 LEE HALL PLACE                       ","                                          ","COCOA                       ","FL","32927     ","  ","01062005"
"P05000006523","SHERVIN FLOORING, INC                           ","A","DOMP","           131 ALAMEDA DRIVE                         ","                                          ","KISSIMMEE                   ","FL","34743     ","US","01112005"
"P05000006543","RAQUEL HETZEL, P.A.                             ","A","DOMP","           301 N MADISON AVENUE                      ","                                          ","CLEARWATER                  ","FL","33755     ","  ","01132005"
"L05000003983","BIG SWING REMODELING LLC                        ","A","FLAL","           909 23RD AVE. WEST                        ","                                          ","BRADENTON                   ","FL","34205     ","  ","01062005"
"P05000006513","ARCADE PROPERTIES, INC.                         ","A","DOMP","           3951 DUNDEE RD.                           ","                                          ","WINTER HAVEN                ","FL","33884     ","  ","01072005"
"P05000006553","NOVAS CARE CENTER CORP                          ","A","DOMP","           310 SW 65 AVE                             ","                                          ","MIAMI                       ","FL","33144     ","  ","01122005"
"P05000006563","COLOURED GEMS INC.                              ","A","DOMP","           4310 10TH AVE N                           ","                                          ","LAKE WORTH                  ","FL","33461     ","  ","01132005"
"P05000006573","HANDY HOME SERVICES INC.                        ","A","DOMP","           1325 58 AVE SW                            ","                                          ","VERO BEACH                  ","FL","32968     ","US","01132005"
"P05000006583","SHANNON BARLEY, P.A.                            ","A","DOMP","           32520 PURDUM AVENUE                       ","                                          ","LEESBURG                    ","FL","34788     ","  ","01132005"
"P05000006593","BFK FOOD CORP                                   ","A","DOMP","           1212 NW 102 WAY                           ","                                          ","CORAL SPRINGS               ","FL","33071     ","  ","01112005"
"P05000006603","NEW DAY . . . ENTERTAINMENT, INC.               ","A","DOMP","           1200 BRICKELL AVENUE                      ","SUITE 950                                 ","MIAMI                       ","FL","33131     ","US","01142005"
"P05000006613","WHITES FRAMING INC.                             ","A","DOMP","           5110 HONEY LANE                           ","                                          ","GRANT                       ","FL","32949     ","  ","01132005"
